cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.01345, 0.18535, "0.613346+1.90789*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.18535, 0.35725, "0.734135+1.25621*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.35725, 0.4932, "0.998548+0.516078*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.4932, 0.5932, "1.35217+-0.200925*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.5932, 0.6932, "1.70523+-0.796093*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6932, 0.7932, "2.20357+-1.515*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.7932, 0.8932, "2.90838+-2.40356*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8932, 0.9498, "3.83715+-3.44338*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9498, 0.9631, "3.46482+-3.05137*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9631, 0.9765, "4.10273+-3.71373*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9765, 0.9899, "2.41155+-1.98184*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.9899, 1.0033, "6.98193+-6.59885*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 1.0033, 1.1, "0.361297"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.17871"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.388085+-0.870295*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.12611+0.193527*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.27755+0.494986*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.935109+-0.541611*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.1984+1.12003*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.22874+-1.13595*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.04057+-0.120747*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.15218+-0.433155*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.802895+0.275045*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.03333+-0.113423*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.835189+0.172418*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.611968+0.453836*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.22182+-2.46808*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-7.69365+9.02431*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.69305+-1.76034*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.04406+-1.09573*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.60652+-4.69454*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.899079"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.998054"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.944277+-0.0583624*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.04274+0.083564*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.31013+0.615838*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.878708+-0.690105*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.20224+1.35173*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.23498+-1.083*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.04414+-0.0533641*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.21206+-0.523399*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.772648+0.367541*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.02286+-0.0542553*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.849268+0.196162*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.720895+0.358003*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.4219+-2.66596*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-7.62241+8.96208*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "1.87957+-0.903957*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.10009+-0.105724*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "4.2441+-3.28181*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.9524"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.35916"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.160165+-1.67071*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.19941+0.289039*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.20566+0.301481*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.943232+-0.492923*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.18299+1.02023*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.21098+-1.06102*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.06484+-0.272518*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.10063+-0.372725*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.492077+0.861171*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.50422+-0.845076*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.78461+0.193027*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.530719+0.513111*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.86971+-2.10555*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-6.77242+8.04619*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.83859+-1.93305*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.29658+-1.378*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "7.25319+-6.38518*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.85201"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.625602"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "1.73235+1.17698*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.29279+0.543385*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.41847+0.793571*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.996159+-0.484805*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.28273+1.32376*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.31755+-1.26508*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.09116+-0.0437044*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.26171+-0.521088*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.800238+0.414578*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.1149+-0.115866*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.894496+0.202083*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.601191+0.571857*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.50146+-2.6752*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-8.38569+9.84023*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.95058+-1.93038*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.19458+-1.15618*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "6.11614+-5.11775*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.919599"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.41058"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.389404+-2.05453*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.02981+-0.00881338*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.19616+0.322329*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.899884+-0.574518*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.14973+1.0023*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.17749+-1.06137*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.0114+-0.16532*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.08893+-0.382334*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.804505+0.194364*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.986253+-0.112021*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.800963+0.155276*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.618258+0.385614*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.06037+-2.3485*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-7.29408+8.55321*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.54434+-1.66215*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.95719+-1.06087*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.31227+-4.45018*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.813691"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.24227"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.349189+-0.983517*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.14579+0.16474*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.28206+0.436005*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.938912+-0.602745*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.20521+1.07793*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.23567+-1.1861*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.04661+-0.166084*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.17121+-0.514858*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.7778+0.282801*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.0156+-0.118072*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.826615+0.154552*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.55936+0.491485*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.55923+-2.86708*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-7.9943+9.29709*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.13538+-1.22069*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.09063+-0.150803*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.00066+-4.10072*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.888861"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.11578"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.426589+-0.758212*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.10663+0.222026*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.27308+0.553374*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.931346+-0.481092*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.19165+1.16171*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.22188+-1.08631*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.0346+-0.0758656*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.13334+-0.352274*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.827738+0.267367*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.05089+-0.108821*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.843677+0.190105*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.664048+0.416567*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.88781+-2.07309*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-7.39603+8.75428*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "3.24512+-2.29457*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.98791+-2.03117*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "6.2063+-5.28239*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.909198"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.14947"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.471495+-0.744826*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.12564+0.198082*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.26356+0.472636*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.925495+-0.550718*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.18852+1.10928*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.21846+-1.11681*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.02931+-0.0962939*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.12742+-0.370924*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.811751+0.269121*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.03311+-0.104033*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.82606+0.194648*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.640372+0.428748*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "2.85174+-2.04703*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-7.33714+8.68036*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "3.1828+-2.24264*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "2.93062+-1.98439*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "6.12598+-5.21235*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.899749"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.20887"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.301905+-0.999929*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "1.1266+0.188821*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.292+0.518077*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.945042+-0.532202*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.2086+1.13114*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.23936+-1.15573*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.05221+-0.146012*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.17776+-0.497451*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.793744+0.281165*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.03357+-0.123125*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.84462+0.14945*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.58262+0.479757*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "3.60419+-2.9031*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "-8.06199+9.37967*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "2.18704+-1.26203*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.12806+-0.177572*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "5.06981+-4.15953*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.898389"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "1.22327"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "-0.333278+-1.7208*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "0.75682+-0.149487*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.90068+0.136887*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.844452+-0.0333189*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "0.921461+0.452695*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "0.935043+-0.557109*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "0.860915+-0.157172*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.897947+-0.260832*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.913143+-0.291643*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.902109+-0.273042*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.923546+-0.303966*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.942949+-0.328429*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "1.22031+-0.638949*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "0.256017+0.376305*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "0.767637+-0.154916*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "0.987657+-0.380232*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "1.94091+-1.34321*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "0.593267"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.146415"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "6.05582+6.53298*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "2.09807+0.828108*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "1.80196+0.23866*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "1.62665+-0.292007*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.47666+-1.23861*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.44201+1.33735*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.61996+0.377294*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "1.53106+0.626131*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "1.49459+0.700093*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "1.52107+0.655442*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "1.46961+0.729675*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "1.42304+0.788397*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "0.757236+1.53381*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9498, 0.9631, "3.07202+-0.903326*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9631, 0.9765, "1.84388+0.371879*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9765, 0.9899, "1.31571+0.912751*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.9899, 1.0033, "-0.972573+3.22438*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 1.0033, 1.1, "2.26245"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -1.1, -0.90455, "0.995368"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.90455, -0.69375, "0.995368+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.69375, -0.50235, "0.995368+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.50235, -0.33035, "0.995368+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.33035, -0.15845, "0.995368+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -0.15845, 0.01345, "1.17606+1.14039*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.01345, 0.18535, "1.20575+-1.06701*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.18535, 0.35725, "1.08924+-0.438371*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.35725, 0.4932, "0.966676+-0.0953065*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.4932, 0.5932, "0.974269+-0.110703*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.5932, 0.6932, "0.693504+0.362603*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6932, 0.7932, "0.575649+0.53262*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.7932, 0.8932, "0.354992+0.810805*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8932, 0.9498, "-0.113214+1.33499*x"
